1.9598412698412684, -0.057469008264462815
3.7287301587301567, -0.06432162534435261
5.8134920634920615, -0.07151687327823691
7.392857142857141, -0.07802685950413223
9.446031746031744, -0.08556473829201101
11.34126984126984, -0.09378787878787878
13.58396825396825, -0.10214807162534434
15.447619047619048, -0.11023415977961432
17.437619047619044, -0.11886845730027548
19.08015873015873, -0.12599517906336088
21.44920634920635, -0.13764462809917355
23.028571428571425, -0.14449724517906334
24.923809523809517, -0.15409090909090908
26.555820105820096, -0.1620856290174472
28.240476190476187, -0.17094834710743803
29.714550264550255, -0.1780750688705234
31.24126984126984, -0.18629820936639116
43.086507936507935, -0.2544132231404958
44.349999999999994, -0.26213383838383836
45.771428571428565, -0.27161329201101925
47.03492063492063, -0.27949380165289256
48.24576719576719, -0.2877169421487603
49.561904761904756, -0.2964540289256198
50.82539682539682, -0.3046771694214876
51.773015873015865, -0.31101584022038564
53.03650793650793, -0.3206095041322314
54.3, -0.32934659090909085
55.40555555555555, -0.3370557851239669
56.511111111111106, -0.3461355027548209
57.932539682539684, -0.35624311294765837
58.722222222222214, -0.3620678374655647
59.82777777777777, -0.37131887052341594
60.93333333333332, -0.3802272727272727
62.03888888888888, -0.38890725436179974
62.986507936507934, -0.3973588154269972
63.934126984126976, -0.405581955922865
65.03968253968253, -0.41466167355371897
65.82936507936508, -0.4206577134986226
66.77698412698412, -0.43047979797979796
67.72460317460317, -0.439159779614325
68.67222222222222, -0.44761134067952246
