7.590861351701559, 0.2658926585094541
9.773170565368613, 0.3433676307007776
12.378912910045688, 0.42637652947719573
14.088931323740024, 0.48171579532814235
16.206096978790146, 0.5578072858731922
18.600122757962215, 0.642199666295884
20.521857737161557, 0.7030728587319235
23.160171861147102, 0.780547830923247
25.049335061037983, 0.8469549499443811
27.2642160540135, 0.9188959955506117
29.479097046989015, 0.9936040044493879
31.97626679397121, 1.0627780867630694
33.87628725363159, 1.1181173526140142
35.79802223283093, 1.1789905450500555
38.11061856373183, 1.2518539117538001
39.793493828002454, 1.3025815721171679
41.96494578190003, 1.3579208379681127
43.81067994271295, 1.4086484983314786
45.764986701220764, 1.4639877641824235
47.71929345972856, 1.51932703003337
49.67360021823637, 1.5718993325917676
51.54647752847302, 1.6230881535038932
68.72809111368751, 1.9758759733036708
